load,tempc,year,month,day,hour
65.8,23.34056567,2016,11,5,15
63.8,26.94706804,2016,11,5,16
61.3,26.71787941,2016,11,5,17
59.9,27.82971088,2016,11,5,18
59.6,26.54093099,2016,11,5,19
66.2,23.56505808,2016,11,5,20
69.3,21.66704428,2016,11,5,21
65.3,23.61275454,2016,11,5,22
60.3,24.12585502,2016,11,5,23
55.1,19.53294926,2016,11,6,0
49.5,24.08690642,2016,11,6,1
45.4,21.67890168,2016,11,6,2
42.6,18.1773563,2016,11,6,3
40.7,21.98104873,2016,11,6,4
39.7,14.41595351,2016,11,6,5
37.7,16.73604732,2016,11,6,6
36.1,17.04799524,2016,11,6,7
40,15.83780403,2016,11,6,8
46.2,21.64915051,2016,11,6,9
51.9,20.22388344,2016,11,6,10
56,16.00905158,2016,11,6,11
59.5,18.00636287,2016,11,6,12
62.1,15.45042066,2016,11,6,13
61.5,23.68512321,2016,11,6,14
59.5,21.26273123,2016,11,6,15
58,25.85523099,2016,11,6,16
56.8,26.17762041,2016,11,6,17
56.3,24.07649813,2016,11,6,18
57.6,25.16176944,2016,11,6,19
66.5,27.35835406,2016,11,6,20
71.4,23.25320392,2016,11,6,21
67.3,28.0717716,2016,11,6,22
60.1,20.67702537,2016,11,6,23
52.3,21.85628578,2016,11,7,0
46,21.83985152,2016,11,7,1
42.5,24.16832001,2016,11,7,2
40.6,20.36166455,2016,11,7,3
40.2,18.99786808,2016,11,7,4
41.1,18.651594,2016,11,7,5
46.5,17.87500539,2016,11,7,6
54,23.81735103,2016,11,7,7
61.6,15.63250768,2016,11,7,8
68.5,17.74097624,2016,11,7,9
73.8,19.37212001,2016,11,7,10
78.3,22.05939798,2016,11,7,11
81.1,16.69887833,2016,11,7,12
82.4,18.61717775,2016,11,7,13
83.6,20.45885452,2016,11,7,14
83.2,20.17981451,2016,11,7,15
82.1,19.99703986,2016,11,7,16
79.1,27.1197965,2016,11,7,17
74.7,20.27864792,2016,11,7,18
71.1,27.44027334,2016,11,7,19
76.5,26.35607577,2016,11,7,20
79.7,25.4021639,2016,11,7,21
73.5,24.60914413,2016,11,7,22
65.1,20.2577804,2016,11,7,23
56.7,18.79573199,2016,11,8,0
50.3,21.03328364,2016,11,8,1
46.6,20.59726026,2016,11,8,2
44.7,20.46182936,2016,11,8,3
44.2,19.43464682,2016,11,8,4
44.8,21.61840227,2016,11,8,5
49.9,15.66259476,2016,11,8,6
56.2,14.16538881,2016,11,8,7
63,17.23868806,2016,11,8,8
68.7,21.54914149,2016,11,8,9
73.2,19.28479249,2016,11,8,10
76.3,15.0384,2016,11,8,11
78.6,19.25693326,2016,11,8,12
79.9,18.20081668,2016,11,8,13
80.4,16.17554001,2016,11,8,14
80.6,19.63013798,2016,11,8,15
79.5,21.71934067,2016,11,8,16
77.1,18.53016315,2016,11,8,17
72.9,20.18279804,2016,11,8,18
69.6,18.82432366,2016,11,8,19
75.4,26.50030348,2016,11,8,20
78.6,22.09031483,2016,11,8,21
72.8,21.49623814,2016,11,8,22
65.1,19.30950401,2016,11,8,23
56.8,21.77573087,2016,11,9,0
50.7,20.39604467,2016,11,9,1
47,16.61720193,2016,11,9,2
45,19.31991533,2016,11,9,3
44.3,22.3667926,2016,11,9,4
45.1,19.39189901,2016,11,9,5
50,20.91424758,2016,11,9,6
56.5,22.57693189,2016,11,9,7
62.9,22.17164261,2016,11,9,8
67.7,17.49772378,2016,11,9,9
71.9,18.01051425,2016,11,9,10
75.3,19.61568215,2016,11,9,11
77.4,18.51613302,2016,11,9,12
77.7,23.90670702,2016,11,9,13
79.8,20.56142789,2016,11,9,14
80.7,21.44870544,2016,11,9,15
79.8,24.42677627,2016,11,9,16
77.3,22.20220485,2016,11,9,17
73.5,22.66368902,2016,11,9,18
70,20.39126651,2016,11,9,19
75.1,21.68660416,2016,11,9,20
79.1,26.48926286,2016,11,9,21
73.5,19.59316323,2016,11,9,22
65.4,21.95902778,2016,11,9,23
57.1,18.40821411,2016,11,10,0
50.6,18.52641074,2016,11,10,1
46.8,14.8468028,2016,11,10,2
44.9,20.79534982,2016,11,10,3
43.8,21.09319593,2016,11,10,4
44.9,18.46729851,2016,11,10,5
49.7,17.16803646,2016,11,10,6
56.2,16.41492658,2016,11,10,7
62.8,16.19754843,2016,11,10,8
68.3,11.82318867,2016,11,10,9
72.8,13.63816918,2016,11,10,10
76.3,13.51311491,2016,11,10,11
78.5,12.1287898,2016,11,10,12
79.9,18.3182625,2016,11,10,13
80.7,15.63672903,2016,11,10,14
80.4,21.09532192,2016,11,10,15
79.4,21.30163625,2016,11,10,16
77,23.27913426,2016,11,10,17
73.8,19.29542949,2016,11,10,18
70.6,21.47396888,2016,11,10,19
74.8,22.95710655,2016,11,10,20
78.1,20.36426117,2016,11,10,21
72.7,19.2750863,2016,11,10,22
64.7,17.60607291,2016,11,10,23
56.9,22.17917633,2016,11,11,0
50.9,19.37477788,2016,11,11,1
47.4,14.49328653,2016,11,11,2
45.5,20.98292557,2016,11,11,3
44.7,16.9299569,2016,11,11,4
45.5,17.47907445,2016,11,11,5
49.2,20.10142453,2016,11,11,6
55.7,11.08152289,2016,11,11,7
62.9,15.01023105,2016,11,11,8
68.9,13.25904708,2016,11,11,9
73.8,15.72591145,2016,11,11,10
77.5,14.72489902,2016,11,11,11
77,14.14493521,2016,11,11,12
79.6,12.57281913,2016,11,11,13
80.7,19.80165012,2016,11,11,14
80.4,17.98391192,2016,11,11,15
78.4,20.66536322,2016,11,11,16
74.7,20.19966427,2016,11,11,17
70.1,22.49385483,2016,11,11,18
66.9,20.22880699,2016,11,11,19
71.3,18.43699028,2016,11,11,20
75.1,24.13457623,2016,11,11,21
70.2,20.65707993,2016,11,11,22
64.5,24.02930786,2016,11,11,23
57.8,16.05862234,2016,11,12,0
51.7,16.69983085,2016,11,12,1
47.7,11.95598298,2016,11,12,2
44.9,17.46832584,2016,11,12,3
43.5,16.35307662,2016,11,12,4
42.9,12.66256929,2016,11,12,5
41.6,13.81647113,2016,11,12,6
42.3,17.69814916,2016,11,12,7
48,14.16058121,2016,11,12,8
54.4,19.27898031,2016,11,12,9
59.6,17.47117136,2016,11,12,10
63,12.2586969,2016,11,12,11
65.4,16.32103258,2016,11,12,12
67.2,12.95089989,2016,11,12,13
65.1,17.18919568,2016,11,12,14
62.3,19.61442709,2016,11,12,15
59.8,26.14522778,2016,11,12,16
57.7,23.04272029,2016,11,12,17
56.9,23.94087745,2016,11,12,18
57.3,22.3458,2016,11,12,19
63.4,27.24256023,2016,11,12,20
66.7,23.44957059,2016,11,12,21
62.9,21.79593296,2016,11,12,22
57.6,17.29361347,2016,11,12,23
51.8,21.91414922,2016,11,13,0
47.3,20.57424744,2016,11,13,1
43.9,22.91246572,2016,11,13,2
41.2,21.53351535,2016,11,13,3
39.7,19.11068124,2016,11,13,4
38.9,22.33496577,2016,11,13,5
37.4,16.30086701,2016,11,13,6
35.9,17.40974432,2016,11,13,7
39.3,16.00149388,2016,11,13,8
44.5,19.77343393,2016,11,13,9
49.6,12.2969583,2016,11,13,10
53.2,13.4134887,2016,11,13,11
55.9,18.94809268,2016,11,13,12
58.4,11.07910881,2016,11,13,13
58.1,16.91804391,2016,11,13,14
56.2,18.3108242,2016,11,13,15
54.6,13.57448944,2016,11,13,16
53.4,13.22338187,2016,11,13,17
53.4,14.92991246,2016,11,13,18
54.6,18.58752532,2016,11,13,19
62.6,22.31764857,2016,11,13,20
69.1,26.43264269,2016,11,13,21
65.3,18.97060511,2016,11,13,22
58.2,13.45088901,2016,11,13,23
50.3,16.27424008,2016,11,14,0
44.2,15.07182933,2016,11,14,1
41,13.91798622,2016,11,14,2
39.5,14.82010003,2016,11,14,3
39,11.02293289,2016,11,14,4
40.1,13.36442125,2016,11,14,5
45.4,11.07533441,2016,11,14,6
53.4,7.873295043,2016,11,14,7
59.5,9.159347244,2016,11,14,8
65.3,12.54249576,2016,11,14,9
70.3,10.31096252,2016,11,14,10
74,11.50587473,2016,11,14,11
76.2,13.14303029,2016,11,14,12
77.4,14.96119254,2016,11,14,13
77.7,19.83729134,2016,11,14,14
76.4,23.04666214,2016,11,14,15
75.5,25.62976731,2016,11,14,16
73.3,25.4998378,2016,11,14,17
70,23.44569573,2016,11,14,18
68.2,20.86813739,2016,11,14,19
73.7,29.71965211,2016,11,14,20
76.7,21.4338831,2016,11,14,21
70.7,26.22213835,2016,11,14,22
62.2,13.88039968,2016,11,14,23
54.2,20.94097748,2016,11,15,0
48,20.07647185,2016,11,15,1
45,20.80774604,2016,11,15,2
43.6,19.77483648,2016,11,15,3
43.1,20.10005716,2016,11,15,4
43.9,18.23479122,2016,11,15,5
48.6,16.79380539,2016,11,15,6
55.3,18.30771261,2016,11,15,7
61.4,17.2232487,2016,11,15,8
66.6,19.57668399,2016,11,15,9
70.9,17.70666396,2016,11,15,10
73.9,17.83404853,2016,11,15,11
76,20.82679971,2016,11,15,12
77.1,18.72870961,2016,11,15,13
77.9,21.42712307,2016,11,15,14
77,23.36110852,2016,11,15,15
75.9,25.60057758,2016,11,15,16
74.3,27.82720167,2016,11,15,17
70.1,23.47462564,2016,11,15,18
68.6,29.57944606,2016,11,15,19
72.9,30.37846326,2016,11,15,20
76.3,27.26485375,2016,11,15,21
71,23.30444673,2016,11,15,22
65.4,20.6260799,2016,11,15,23
56.8,22.93228843,2016,11,16,0
50.1,18.11580872,2016,11,16,1
46.2,9.487136427,2016,11,16,2
44.3,13.36685543,2016,11,16,3
43.6,17.56485479,2016,11,16,4
44.5,14.88207318,2016,11,16,5
49,13.62984831,2016,11,16,6
56.2,13.25961588,2016,11,16,7
61.4,11.51945135,2016,11,16,8
66.3,13.05297403,2016,11,16,9
70.9,14.03589402,2016,11,16,10
74.2,8.398015556,2016,11,16,11
77,7.642515565,2016,11,16,12
78.4,15.51189014,2016,11,16,13
78.9,19.1574189,2016,11,16,14
78.9,22.83714506,2016,11,16,15
77,32.64326419,2016,11,16,16
73.9,28.66615342,2016,11,16,17
70.1,26.33920951,2016,11,16,18
68.3,24.7912069,2016,11,16,19
72.2,30.16914681,2016,11,16,20
77.4,26.86540442,2016,11,16,21
72.1,28.35494936,2016,11,16,22
64.4,20.59088687,2016,11,16,23
56.1,23.85879389,2016,11,17,0
49.8,22.3273365,2016,11,17,1
46.5,20.01811427,2016,11,17,2
44.6,15.75983266,2016,11,17,3
43.7,14.43257875,2016,11,17,4
44.5,17.36716915,2016,11,17,5
48.6,17.8058116,2016,11,17,6
55.8,14.63075679,2016,11,17,7
62.2,19.03962731,2016,11,17,8
67.8,17.11618567,2016,11,17,9
72.6,14.43007844,2016,11,17,10
76.2,14.9925973,2016,11,17,11
78.8,21.96302363,2016,11,17,12
80.3,19.32914546,2016,11,17,13
81.3,17.5152225,2016,11,17,14
81.7,24.8984314,2016,11,17,15
81.3,24.43208169,2016,11,17,16
79.2,25.27080077,2016,11,17,17
75.1,27.04822758,2016,11,17,18
71.9,27.44844042,2016,11,17,19
74.5,26.79990373,2016,11,17,20
79.1,26.80279416,2016,11,17,21
73.3,27.9565209,2016,11,17,22
66.1,25.81051652,2016,11,17,23
57.7,26.2197355,2016,11,18,0
50.9,21.56742439,2016,11,18,1
47,20.67100346,2016,11,18,2
44.9,21.81702984,2016,11,18,3
44.2,23.4211699,2016,11,18,4
44.9,24.18084505,2016,11,18,5
48.4,25.68327335,2016,11,18,6
55.8,19.10467816,2016,11,18,7
62.8,22.24947889,2016,11,18,8
68.9,21.07010331,2016,11,18,9
74.6,21.03783024,2016,11,18,10
78.2,21.38681125,2016,11,18,11
81,21.65535511,2016,11,18,12
82,21.76723505,2016,11,18,13
82.5,21.28150159,2016,11,18,14
81.7,26.8420371,2016,11,18,15
79.9,27.81503393,2016,11,18,16
75.8,27.31963126,2016,11,18,17
71.5,31.25955035,2016,11,18,18
68.8,28.58816578,2016,11,18,19
72,20.54577606,2016,11,18,20
76.2,16.63331463,2016,11,18,21
71.4,16.34023685,2016,11,18,22
65.4,16.58357024,2016,11,18,23
59,19.09125656,2016,11,19,0
53,17.07986141,2016,11,19,1
48.6,19.91287496,2016,11,19,2
45.9,16.32464306,2016,11,19,3
44.7,13.39344396,2016,11,19,4
44.2,15.24380501,2016,11,19,5
42.6,15.07888634,2016,11,19,6
43,10.66096125,2016,11,19,7
49.1,7.129642075,2016,11,19,8
54.7,10.73179717,2016,11,19,9
60.2,10.23553817,2016,11,19,10
63.5,10.18955943,2016,11,19,11
65.6,8.886419043,2016,11,19,12
67.4,11.68376907,2016,11,19,13
66.7,13.82249174,2016,11,19,14
64.6,11.64047945,2016,11,19,15
62.5,13.77590826,2016,11,19,16
60.5,16.62734042,2016,11,19,17
59.3,23.77328701,2016,11,19,18
59,20.10915326,2016,11,19,19
63,15.69157293,2016,11,19,20
68.3,22.5829537,2016,11,19,21
64.3,17.5229675,2016,11,19,22
58.9,10.66643671,2016,11,19,23
53,10.27983886,2016,11,20,0
47.9,9.55821864,2016,11,20,1
43.8,9.885547379,2016,11,20,2
41.1,9.566649268,2016,11,20,3
39.3,8.293228036,2016,11,20,4
38.6,7.416873769,2016,11,20,5
36.2,8.38655879,2016,11,20,6
34.9,3.670809393,2016,11,20,7
38.7,4.787455724,2016,11,20,8
44.3,2.288104731,2016,11,20,9
49.3,0.875491656,2016,11,20,10
52.6,2.988164458,2016,11,20,11
55.5,0.016747489,2016,11,20,12
58.9,5.766164773,2016,11,20,13
58.7,7.705761558,2016,11,20,14
56.4,14.27220279,2016,11,20,15
54.6,19.63210798,2016,11,20,16
53.3,19.73617482,2016,11,20,17
53.2,18.83641201,2016,11,20,18
55.3,19.6684328,2016,11,20,19
61.7,20.29204986,2016,11,20,20
69.1,17.352294,2016,11,20,21
65.4,14.28018595,2016,11,20,22
58.2,13.72653061,2016,11,20,23
50.5,13.77279703,2016,11,21,0
44.1,15.327532,2016,11,21,1
41,15.78985665,2016,11,21,2
39.4,9.844112825,2016,11,21,3
39,10.16645098,2016,11,21,4
39.9,11.72888376,2016,11,21,5
45,10.04266887,2016,11,21,6
53.1,4.852629171,2016,11,21,7
59.6,2.686576306,2016,11,21,8
65.4,13.44394951,2016,11,21,9
70.4,9.893300262,2016,11,21,10
75,6.703700831,2016,11,21,11
77.6,5.723555218,2016,11,21,12
77.6,11.52364119,2016,11,21,13
77.4,20.36156159,2016,11,21,14
76.9,20.20914757,2016,11,21,15
76.2,18.61422454,2016,11,21,16
73.7,14.84859434,2016,11,21,17
69.5,24.12723651,2016,11,21,18
69.9,22.72346101,2016,11,21,19
72.9,23.8997797,2016,11,21,20
76.3,25.03841058,2016,11,21,21
70.1,21.81026056,2016,11,21,22
62.1,21.09046638,2016,11,21,23
54.1,19.58050642,2016,11,22,0
48,12.16416716,2016,11,22,1
45.2,19.48370089,2016,11,22,2
43.5,20.20317789,2016,11,22,3
43.1,14.95950859,2016,11,22,4
44,17.52355359,2016,11,22,5
48.3,13.99588482,2016,11,22,6
55.4,12.25579423,2016,11,22,7
61.3,12.54539165,2016,11,22,8
66.3,16.27844617,2016,11,22,9
69.7,11.18720071,2016,11,22,10
72.9,15.68486177,2016,11,22,11
75.1,16.77709499,2016,11,22,12
76.1,18.06702833,2016,11,22,13
76.4,19.27852583,2016,11,22,14
75.6,26.17190896,2016,11,22,15
74.3,24.23830242,2016,11,22,16
72.1,27.64814246,2016,11,22,17
68.5,27.41957562,2016,11,22,18
67.5,26.24729524,2016,11,22,19
71.4,23.61936081,2016,11,22,20
75.9,23.82168819,2016,11,22,21
70.9,25.82903718,2016,11,22,22
62.9,24.19085479,2016,11,22,23
54.8,26.53186541,2016,11,23,0
48.5,27.18332566,2016,11,23,1
45.1,28.39689273,2016,11,23,2
43.5,21.10412316,2016,11,23,3
43,20.98442255,2016,11,23,4
43.8,24.00623746,2016,11,23,5
48.3,25.92880291,2016,11,23,6
55.6,26.59537327,2016,11,23,7
61.7,18.38818405,2016,11,23,8
65.5,23.61431178,2016,11,23,9
69.1,21.93565268,2016,11,23,10
72.1,23.42842086,2016,11,23,11
74.1,19.74113527,2016,11,23,12
75,20.02006632,2016,11,23,13
74.7,17.01449806,2016,11,23,14
73.6,20.35110895,2016,11,23,15
72.2,16.19646147,2016,11,23,16
69.8,17.78059843,2016,11,23,17
67,24.76823524,2016,11,23,18
66.7,23.58930705,2016,11,23,19
71.3,20.61805055,2016,11,23,20
74.7,21.50952785,2016,11,23,21
69.5,20.05295132,2016,11,23,22
62.2,15.93454534,2016,11,23,23
54,19.64824596,2016,11,24,0
48.1,16.72973688,2016,11,24,1
45,15.28092193,2016,11,24,2
43.5,12.19209349,2016,11,24,3
42.9,9.503247664,2016,11,24,4
43.9,12.35588174,2016,11,24,5
48.9,8.825474117,2016,11,24,6
55.6,5.756628434,2016,11,24,7
61.2,8.080393705,2016,11,24,8
66.3,9.912787493,2016,11,24,9
70.4,8.69915091,2016,11,24,10
73.4,9.780812484,2016,11,24,11
75.6,8.531259912,2016,11,24,12
77,15.18976783,2016,11,24,13
78,16.24144324,2016,11,24,14
78,15.17788485,2016,11,24,15
77.4,19.39006263,2016,11,24,16
75.1,20.24635116,2016,11,24,17
71.2,24.01872657,2016,11,24,18
68.6,21.72954725,2016,11,24,19
71.5,23.89659934,2016,11,24,20
77.2,23.34729802,2016,11,24,21
72,23.82897159,2016,11,24,22
64.4,18.81310558,2016,11,24,23
56,15.72947877,2016,11,25,0
49.6,14.82059573,2016,11,25,1
46.2,16.39687595,2016,11,25,2
44.2,16.05506517,2016,11,25,3
43.7,9.85611587,2016,11,25,4
44.4,18.09166109,2016,11,25,5
48.3,15.11470081,2016,11,25,6
55.2,12.47239195,2016,11,25,7
61.4,14.30456907,2016,11,25,8
66.6,15.15875258,2016,11,25,9
70.2,18.64961506,2016,11,25,10
73.4,9.787155921,2016,11,25,11
74.5,15.18368334,2016,11,25,12
74.9,14.25443346,2016,11,25,13
74.9,19.02751406,2016,11,25,14
73.6,20.95398935,2016,11,25,15
71.6,23.17147055,2016,11,25,16
68.6,20.38396624,2016,11,25,17
64.7,14.03791919,2016,11,25,18
62.5,22.48099147,2016,11,25,19
66.2,25.44803562,2016,11,25,20
72.9,19.02179174,2016,11,25,21
68.2,20.11083374,2016,11,25,22
62.7,15.83601239,2016,11,25,23
56.2,18.8534622,2016,11,26,0
50.4,24.0074344,2016,11,26,1
46.6,20.61268538,2016,11,26,2
44.3,14.91887737,2016,11,26,3
43.6,12.36762217,2016,11,26,4
43.2,16.23079251,2016,11,26,5
41.3,16.34902451,2016,11,26,6
42.5,12.81744635,2016,11,26,7
49.1,15.29356575,2016,11,26,8
55,12.79836004,2016,11,26,9
60.3,14.60754429,2016,11,26,10
62.9,11.29976327,2016,11,26,11
65,12.42011795,2016,11,26,12
66.2,15.05591179,2016,11,26,13
65.1,12.04229248,2016,11,26,14
62.7,21.00637952,2016,11,26,15
60.6,18.06301708,2016,11,26,16
58.9,17.41732943,2016,11,26,17
56.9,23.42032806,2016,11,26,18
56.7,22.71512631,2016,11,26,19
60.1,23.4363258,2016,11,26,20
66.5,25.33421591,2016,11,26,21
62.7,20.43389387,2016,11,26,22
57.7,17.28338802,2016,11,26,23
51.9,13.95309241,2016,11,27,0
46.4,14.17224886,2016,11,27,1
42.5,17.98916384,2016,11,27,2
39.9,13.57571746,2016,11,27,3
38.4,8.04443852,2016,11,27,4
37.7,10.87293198,2016,11,27,5
35.1,9.562389273,2016,11,27,6
34.5,11.21556083,2016,11,27,7
38.5,10.95412398,2016,11,27,8
43.9,11.96352869,2016,11,27,9
49.1,10.2987864,2016,11,27,10
52.4,7.752588426,2016,11,27,11
55.2,7.690285362,2016,11,27,12
57.7,11.59024561,2016,11,27,13
57.5,11.99767686,2016,11,27,14
55.5,18.01591252,2016,11,27,15
53.9,18.73298644,2016,11,27,16
52.7,22.69208168,2016,11,27,17
52.6,23.56900003,2016,11,27,18
54.3,25.30786662,2016,11,27,19
59.9,19.41441229,2016,11,27,20
68.4,21.23783871,2016,11,27,21
65.1,23.21800644,2016,11,27,22
57.9,18.57131334,2016,11,27,23
50,20.53332146,2016,11,28,0
43.8,17.91356877,2016,11,28,1
40.3,17.14687417,2016,11,28,2
38.7,23.06002248,2016,11,28,3
38.2,21.15801001,2016,11,28,4
39.2,23.99537037,2016,11,28,5
43.4,24.90929056,2016,11,28,6
51.8,20.41515992,2016,11,28,7
58.8,20.03927101,2016,11,28,8
65.2,19.46613808,2016,11,28,9
70.2,28.47772674,2016,11,28,10
74.2,25.91507535,2016,11,28,11
76.6,25.4738582,2016,11,28,12
78,24.55637058,2016,11,28,13
78.4,26.18335508,2016,11,28,14
78.9,20.75250271,2016,11,28,15
78.5,28.44280482,2016,11,28,16
75.5,27.14933676,2016,11,28,17
71.7,27.06019,2016,11,28,18
69.5,30.55240374,2016,11,28,19
71.6,27.66399414,2016,11,28,20
78.7,28.7053953,2016,11,28,21
73,24.14435623,2016,11,28,22
65.1,21.54467006,2016,11,28,23
56.6,20.31905374,2016,11,29,0
49.8,18.16338509,2016,11,29,1
46.5,14.07505533,2016,11,29,2
44.7,11.67480804,2016,11,29,3
44,13.52020132,2016,11,29,4
44.7,10.40042382,2016,11,29,5
48.1,12.49299994,2016,11,29,6
55.8,16.12160784,2016,11,29,7
63.2,14.8655814,2016,11,29,8
69.6,17.72409745,2016,11,29,9
75,18.5173849,2016,11,29,10
79.1,22.7396839,2016,11,29,11
81.8,17.03343659,2016,11,29,12
83.5,22.22144985,2016,11,29,13
84.4,20.96320694,2016,11,29,14
84.7,24.35928285,2016,11,29,15
83.8,28.82783807,2016,11,29,16
81,28.76128906,2016,11,29,17
75.4,30.95102942,2016,11,29,18
71.8,29.67297607,2016,11,29,19
73.2,31.85362419,2016,11,29,20
79.6,26.60592773,2016,11,29,21
74.4,28.47532382,2016,11,29,22
66.6,24.54287787,2016,11,29,23
58.4,17.89055854,2016,11,30,0
51.3,19.17470287,2016,11,30,1
47.6,18.72413697,2016,11,30,2
45.5,21.40627582,2016,11,30,3
44.5,17.5326676,2016,11,30,4
45.3,19.33787162,2016,11,30,5
49.1,19.14961611,2016,11,30,6
56.4,20.66122332,2016,11,30,7
63.1,17.76935911,2016,11,30,8
68.5,17.84009802,2016,11,30,9
72.9,22.78486508,2016,11,30,10
76.3,15.77000062,2016,11,30,11
78.8,15.56891707,2016,11,30,12
80.2,17.73017842,2016,11,30,13
81.2,13.27421461,2016,11,30,14
81.5,16.84211967,2016,11,30,15
81,22.71669519,2016,11,30,16
78.1,20.25999836,2016,11,30,17
73.3,19.22556048,2016,11,30,18
70.2,17.78227748,2016,11,30,19
72,18.01655555,2016,11,30,20
78.6,22.07332113,2016,11,30,21
74.2,15.36185416,2016,11,30,22
66.4,14.76965172,2016,11,30,23
57.9,14.16840662,2016,12,1,0
51.3,7.398132498,2016,12,1,1
47.6,10.8541495,2016,12,1,2
45.5,13.16372094,2016,12,1,3
44.5,8.222251743,2016,12,1,4
45,9.135644723,2016,12,1,5
48.4,6.128257831,2016,12,1,6
55.9,14.53689044,2016,12,1,7
62,10.39586625,2016,12,1,8
67.8,3.961059772,2016,12,1,9
72.4,2.832947573,2016,12,1,10
76.4,8.998410511,2016,12,1,11
79.2,-3.012387702,2016,12,1,12
80.5,4.396284568,2016,12,1,13
81.4,6.562346121,2016,12,1,14
81.4,16.93729564,2016,12,1,15
80.7,14.50953412,2016,12,1,16
77.3,19.9176665,2016,12,1,17
74,13.11498116,2016,12,1,18
70.5,17.48296756,2016,12,1,19
71.8,20.08520145,2016,12,1,20
78.4,14.97202239,2016,12,1,21
73.9,12.7231654,2016,12,1,22
66.9,17.17982639,2016,12,1,23
59.1,15.74638179,2016,12,2,0
52,11.98798676,2016,12,2,1
48.3,9.867971123,2016,12,2,2
46.4,7.776134085,2016,12,2,3
45.7,7.131180005,2016,12,2,4
46.2,4.493145093,2016,12,2,5
49.3,7.201589776,2016,12,2,6
56.6,9.873899814,2016,12,2,7
63.5,12.16119648,2016,12,2,8
70.2,6.90899446,2016,12,2,9
76,8.896265318,2016,12,2,10
79.6,12.94086108,2016,12,2,11
81.8,14.10862884,2016,12,2,12
83.1,15.12464069,2016,12,2,13
83.7,11.69606086,2016,12,2,14
83.9,15.0445392,2016,12,2,15
82.2,19.34995893,2016,12,2,16
77.8,21.2159829,2016,12,2,17
73.4,22.24561005,2016,12,2,18
69.5,15.87017414,2016,12,2,19
69.9,21.54587641,2016,12,2,20
76.3,19.25396604,2016,12,2,21
72.6,15.09434552,2016,12,2,22
67.5,7.889681496,2016,12,2,23
61.5,11.50153935,2016,12,3,0
55.9,7.405941039,2016,12,3,1
51.4,15.05427321,2016,12,3,2
48.3,12.05274489,2016,12,3,3
46.2,10.53594547,2016,12,3,4
45,14.15482055,2016,12,3,5
42.6,8.832242693,2016,12,3,6
43.4,11.9727286,2016,12,3,7
49.2,9.03411762,2016,12,3,8
56.2,11.36037342,2016,12,3,9
61.9,5.902098994,2016,12,3,10
65.1,12.29732185,2016,12,3,11
67.5,7.313884308,2016,12,3,12
69.2,11.51232419,2016,12,3,13
68.4,14.5220931,2016,12,3,14
66.3,10.54135208,2016,12,3,15
64.4,10.08067398,2016,12,3,16
62.2,13.56864081,2016,12,3,17
60.8,11.02984719,2016,12,3,18
59.7,8.015872197,2016,12,3,19
61.7,12.92378871,2016,12,3,20
68.8,15.01445837,2016,12,3,21
65.5,10.07026127,2016,12,3,22
60.5,15.16450635,2016,12,3,23
55.2,13.82077928,2016,12,4,0
49,13.38348804,2016,12,4,1
43.9,11.32462678,2016,12,4,2
41.2,9.717158357,2016,12,4,3
39.7,13.22851556,2016,12,4,4
38.9,15.57276906,2016,12,4,5
38.1,7.890155959,2016,12,4,6
36.5,8.928136115,2016,12,4,7
39.1,14.39357795,2016,12,4,8
43.6,6.044497423,2016,12,4,9
48.2,9.407536814,2016,12,4,10
51.8,12.45651866,2016,12,4,11
54.3,8.601817994,2016,12,4,12
56,9.670368623,2016,12,4,13
56.9,10.44823919,2016,12,4,14
55.4,13.5384125,2016,12,4,15
53.8,10.30762012,2016,12,4,16
52.9,11.7117826,2016,12,4,17
52.9,10.7142053,2016,12,4,18
54.8,14.47627406,2016,12,4,19
62.5,10.23732692,2016,12,4,20
68.3,16.71695162,2016,12,4,21
65.7,13.18821939,2016,12,4,22
58.5,8.135280642,2016,12,4,23
51.1,13.48452121,2016,12,5,0
44.9,13.66299674,2016,12,5,1
41.2,12.6303052,2016,12,5,2
39.6,13.3048868,2016,12,5,3
38.8,10.02902573,2016,12,5,4
39.7,10.56761287,2016,12,5,5
43.8,9.55049872,2016,12,5,6
52.4,11.44710679,2016,12,5,7
58.7,15.41404721,2016,12,5,8
64,4.127170289,2016,12,5,9
68.7,7.593878195,2016,12,5,10
72.5,10.51094154,2016,12,5,11
75,14.0296069,2016,12,5,12
76.4,7.287246821,2016,12,5,13
77.6,11.29189444,2016,12,5,14
77,8.287267922,2016,12,5,15
76.1,12.32826402,2016,12,5,16
73.7,12.70499604,2016,12,5,17
70.2,11.72122156,2016,12,5,18
66.9,10.90101669,2016,12,5,19
68.4,19.4819065,2016,12,5,20
76.9,10.96706643,2016,12,5,21
72.6,12.76744163,2016,12,5,22
64.8,9.268484778,2016,12,5,23
56.3,3.775059209,2016,12,6,0
49.7,6.496014291,2016,12,6,1
46.3,17.27635169,2016,12,6,2
44.4,9.549071726,2016,12,6,3
43.6,15.09080568,2016,12,6,4
44.4,11.70496768,2016,12,6,5
47.4,11.55521519,2016,12,6,6
54.8,10.61107735,2016,12,6,7
61.5,9.533130145,2016,12,6,8
67.2,12.54838242,2016,12,6,9
71.9,3.233219992,2016,12,6,10
75.7,8.427196886,2016,12,6,11
77.7,11.56099751,2016,12,6,12
79.1,8.532125229,2016,12,6,13
80.3,12.9527172,2016,12,6,14
